# Time	(6PGD).Flux	(ALD).Flux	(CAT).Flux	(FBPase).Flux	(G6PD).Flux	(GAPD).Flux	(GLCin).Flux	(GLase).Flux	(GPx).Flux	(GR).Flux	(H2O2diff).Flux	(HK).Flux	(NHN).Flux	(NNH).Flux	(PFK).Flux	(PGI).Flux	(PRPPs).Flux	(RPE).Flux	(RPI).Flux	(TKT2).Flux	(TLD).Flux	(TPI).Flux	(TkT1).Flux
122.534	39.2673	7.98904	2.84233	178.763	39.5797	19.7378	40	39.5797	173.592	173.602	176.43	40	0.416156	95.1727	186.776	0.418727	27.4555	7.78296	31.3811	3.7983	3.79749	7.98692	3.79944
122.562	39.2675	7.98895	2.84232	178.764	39.5797	19.7379	40	39.5797	173.592	173.602	176.43	40	0.416158	95.1725	186.778	0.418614	27.4559	7.78285	31.3815	3.79785	3.7975	7.98703	3.79945
122.591	39.2677	7.98912	2.84231	178.765	39.5797	19.7381	40	39.5797	173.592	173.602	176.43	40	0.41616	95.1724	186.778	0.418743	27.4564	7.78275	31.3818	3.79831	3.7975	7.98701	3.79945
122.619	39.268	7.98903	2.8423	178.766	39.5796	19.7382	40	39.5797	173.592	173.602	176.43	40	0.416163	95.1722	186.78	0.41863	27.4568	7.78264	31.3822	3.79786	3.79751	7.98712	3.79946
122.648	39.2682	7.98921	2.84229	178.767	39.5796	19.7383	40	39.5797	173.592	173.602	176.43	40	0.416165	95.172	186.78	0.418759	27.4572	7.78254	31.3826	3.79832	3.79751	7.98709	3.79946
122.676	39.2684	7.98911	2.84227	178.767	39.5796	19.7384	40	39.5797	173.592	173.602	176.43	40	0.416168	95.1718	186.782	0.418646	27.4577	7.78243	31.383	3.79787	3.79752	7.9872	3.79946
122.705	39.2686	7.98929	2.84226	178.768	39.5796	19.7385	40	39.5796	173.592	173.602	176.43	40	0.41617	95.1717	186.782	0.418775	27.4581	7.78233	31.3833	3.79833	3.79752	7.98718	3.79947
122.733	39.2688	7.98919	2.84225	178.769	39.5796	19.7387	40	39.5796	173.592	173.602	176.43	40	0.416172	95.1715	186.784	0.418662	27.4586	7.78222	31.3837	3.79788	3.79753	7.98729	3.79947
122.762	39.269	7.98937	2.84224	178.77	39.5796	19.7388	40	39.5796	173.592	173.602	176.43	40	0.416175	95.1713	186.784	0.418791	27.459	7.78212	31.3841	3.79834	3.79753	7.98726	3.79948
122.79	39.2692	7.98927	2.84223	178.771	39.5796	19.7389	40	39.5796	173.592	173.602	176.43	40	0.416177	95.1712	186.786	0.418678	27.4595	7.78201	31.3844	3.79789	3.79754	7.98737	3.79948
122.819	39.2694	7.98945	2.84222	178.772	39.5796	19.739	40	39.5796	173.592	173.602	176.43	40	0.416179	95.171	186.786	0.418807	27.4599	7.78191	31.3848	3.79835	3.79754	7.98735	3.79948
122.847	39.2696	7.98936	2.84221	178.773	39.5796	19.7391	40	39.5796	173.592	173.602	176.43	40	0.416182	95.1708	186.788	0.418694	27.4604	7.7818	31.3852	3.79789	3.79755	7.98746	3.79949
122.876	39.2698	7.98953	2.84219	178.774	39.5796	19.7393	40	39.5796	173.592	173.602	176.43	40	0.416184	95.1706	186.788	0.418823	27.4608	7.7817	31.3856	3.79836	3.79755	7.98743	3.79949
122.904	39.27	7.98944	2.84218	178.775	39.5796	19.7394	40	39.5796	173.592	173.602	176.43	40	0.416187	95.1705	186.79	0.41871	27.4613	7.78159	31.3859	3.7979	3.79756	7.98754	3.7995
122.933	39.2702	7.98961	2.84217	178.776	39.5796	19.7395	40	39.5796	173.592	173.602	176.43	40	0.416189	95.1703	186.79	0.418839	27.4617	7.78149	31.3863	3.79837	3.79756	7.98752	3.7995
122.961	39.2704	7.98952	2.84216	178.777	39.5796	19.7396	40	39.5796	173.592	173.602	176.43	40	0.416191	95.1701	186.792	0.418726	27.4621	7.78139	31.3867	3.79791	3.79757	7.98763	3.7995
122.99	39.2706	7.98969	2.84215	178.778	39.5796	19.7398	40	39.5796	173.592	173.603	176.43	40	0.416194	95.17	186.792	0.418855	27.4626	7.78128	31.387	3.79838	3.79757	7.9876	3.79951
123.018	39.2708	7.9896	2.84214	178.779	39.5795	19.7399	40	39.5796	173.592	173.603	176.43	40	0.416196	95.1698	186.794	0.418742	27.463	7.78118	31.3874	3.79792	3.79758	7.98771	3.79951
123.047	39.271	7.98977	2.84213	178.78	39.5795	19.74	40	39.5796	173.593	173.603	176.43	40	0.416198	95.1696	186.793	0.418871	27.4635	7.78107	31.3878	3.79839	3.79758	7.98768	3.79952
123.075	39.2712	7.98968	2.84212	178.781	39.5795	19.7401	40	39.5796	173.593	173.603	176.43	40	0.416201	95.1695	186.796	0.418758	27.4639	7.78097	31.3882	3.79793	3.79759	7.9878	3.79952
123.104	39.2714	7.98985	2.8421	178.782	39.5795	19.7402	40	39.5796	173.593	173.603	176.43	40	0.416203	95.1693	186.795	0.418887	27.4644	7.78086	31.3885	3.7984	3.79759	7.98777	3.79952
123.132	39.2716	7.98976	2.84209	178.783	39.5795	19.7404	40	39.5795	173.593	173.603	176.43	40	0.416205	95.1691	186.798	0.418774	27.4648	7.78076	31.3889	3.79794	3.7976	7.98788	3.79953
123.161	39.2718	7.98994	2.84208	178.784	39.5795	19.7405	40	39.5795	173.593	173.603	176.43	40	0.416208	95.1689	186.797	0.418903	27.4652	7.78066	31.3893	3.79841	3.7976	7.98785	3.79953
123.189	39.272	7.98984	2.84207	178.785	39.5795	19.7406	40	39.5795	173.593	173.603	176.43	40	0.41621	95.1688	186.799	0.41879	27.4657	7.78055	31.3896	3.79795	3.79761	7.98796	3.79954
123.218	39.2722	7.99002	2.84206	178.786	39.5795	19.7407	40	39.5795	173.593	173.603	176.43	40	0.416212	95.1686	186.799	0.418919	27.4661	7.78045	31.39	3.79841	3.79761	7.98794	3.79954
123.246	39.2724	7.98992	2.84205	178.787	39.5795	19.7408	40	39.5795	173.593	173.603	176.43	40	0.416215	95.1684	186.801	0.418806	27.4666	7.78035	31.3904	3.79796	3.79762	7.98805	3.79954
123.275	39.2726	7.9901	2.84204	178.788	39.5795	19.741	40	39.5795	173.593	173.603	176.43	40	0.416217	95.1683	186.801	0.418935	27.467	7.78024	31.3907	3.79842	3.79762	7.98802	3.79955
123.303	39.2728	7.99	2.84203	178.788	39.5795	19.7411	40	39.5795	173.593	173.603	176.43	40	0.416219	95.1681	186.803	0.418822	27.4674	7.78014	31.3911	3.79797	3.79763	7.98813	3.79955
123.331	39.273	7.99018	2.84202	178.789	39.5795	19.7412	40	39.5795	173.593	173.603	176.43	40	0.416222	95.1679	186.803	0.418951	27.4679	7.78003	31.3915	3.79843	3.79763	7.98811	3.79955
123.36	39.2732	7.99008	2.842	178.79	39.5795	19.7413	40	39.5795	173.593	173.603	176.43	40	0.416224	95.1678	186.805	0.418838	27.4683	7.77993	31.3918	3.79798	3.79764	7.98822	3.79956
123.388	39.2734	7.99026	2.84199	178.791	39.5795	19.7414	40	39.5795	173.593	173.603	176.43	40	0.416226	95.1676	186.805	0.418967	27.4688	7.77983	31.3922	3.79844	3.79764	7.98819	3.79956
123.417	39.2736	7.99016	2.84198	178.792	39.5795	19.7416	40	39.5795	173.593	173.603	176.43	40	0.416229	95.1674	186.807	0.418854	27.4692	7.77973	31.3926	3.79799	3.79765	7.9883	3.79957
123.445	39.2738	7.99034	2.84197	178.793	39.5794	19.7417	40	39.5795	173.593	173.603	176.43	40	0.416231	95.1673	186.807	0.418983	27.4696	7.77962	31.3929	3.79845	3.79765	7.98827	3.79957
123.474	39.274	7.99024	2.84196	178.794	39.5794	19.7418	40	39.5795	173.593	173.603	176.431	40	0.416233	95.1671	186.809	0.41887	27.4701	7.77952	31.3933	3.798	3.79766	7.98838	3.79957
123.502	39.2742	7.99042	2.84195	178.795	39.5794	19.7419	40	39.5795	173.593	173.603	176.431	40	0.416236	95.1669	186.809	0.418999	27.4705	7.77941	31.3937	3.79846	3.79766	7.98836	3.79958
123.531	39.2744	7.99032	2.84194	178.796	39.5794	19.742	40	39.5795	173.593	173.603	176.431	40	0.416238	95.1668	186.811	0.418887	27.4709	7.77931	31.394	3.798	3.79767	7.98847	3.79958
123.559	39.2746	7.9905	2.84193	178.797	39.5794	19.7422	40	39.5794	173.593	173.603	176.431	40	0.41624	95.1666	186.811	0.419015	27.4714	7.77921	31.3944	3.79847	3.79767	7.98844	3.79959
123.588	39.2748	7.9904	2.84192	178.798	39.5794	19.7423	40	39.5794	173.593	173.603	176.431	40	0.416243	95.1664	186.813	0.418903	27.4718	7.77911	31.3948	3.79801	3.79768	7.98855	3.79959
123.616	39.275	7.99058	2.8419	178.799	39.5794	19.7424	40	39.5794	173.593	173.603	176.431	40	0.416245	95.1663	186.813	0.419031	27.4723	7.779	31.3951	3.79848	3.79768	7.98852	3.79959
123.645	39.2752	7.99048	2.84189	178.8	39.5794	19.7425	40	39.5794	173.593	173.603	176.431	40	0.416247	95.1661	186.815	0.418919	27.4727	7.7789	31.3955	3.79802	3.79769	7.98863	3.7996
123.673	39.2754	7.99065	2.84188	178.801	39.5794	19.7426	40	39.5794	173.593	173.603	176.431	40	0.41625	95.1659	186.815	0.419047	27.4731	7.7788	31.3959	3.79849	3.79769	7.98861	3.7996
123.702	39.2756	7.99056	2.84187	178.802	39.5794	19.7427	40	39.5794	173.593	173.603	176.431	40	0.416252	95.1658	186.817	0.418935	27.4736	7.7787	31.3962	3.79803	3.7977	7.98872	3.7996
123.73	39.2758	7.99073	2.84186	178.803	39.5794	19.7429	40	39.5794	173.593	173.603	176.431	40	0.416254	95.1656	186.817	0.419063	27.474	7.77859	31.3966	3.7985	3.7977	7.98869	3.79961
123.759	39.276	7.99064	2.84185	178.803	39.5794	19.743	40	39.5794	173.593	173.603	176.431	40	0.416257	95.1654	186.819	0.418951	27.4744	7.77849	31.3969	3.79804	3.79771	7.9888	3.79961
123.787	39.2762	7.99081	2.84184	178.804	39.5794	19.7431	40	39.5794	173.593	173.603	176.431	40	0.416259	95.1653	186.818	0.419079	27.4749	7.77839	31.3973	3.7985	3.79771	7.98877	3.79962
123.816	39.2764	7.99072	2.84183	178.805	39.5794	19.7432	40	39.5794	173.593	173.603	176.431	40	0.416261	95.1651	186.821	0.418967	27.4753	7.77829	31.3977	3.79805	3.79772	7.98888	3.79962
123.844	39.2766	7.99089	2.84182	178.806	39.5794	19.7433	40	39.5794	173.593	173.603	176.431	40	0.416263	95.1649	186.82	0.419095	27.4757	7.77818	31.398	3.79851	3.79772	7.98885	3.79962
123.873	39.2768	7.9908	2.8418	178.807	39.5793	19.7435	40	39.5794	173.593	173.603	176.431	40	0.416266	95.1648	186.822	0.418983	27.4762	7.77808	31.3984	3.79806	3.79773	7.98896	3.79963
123.901	39.277	7.99097	2.84179	178.808	39.5793	19.7436	40	39.5794	173.593	173.603	176.431	40	0.416268	95.1646	186.822	0.419111	27.4766	7.77798	31.3988	3.79852	3.79773	7.98894	3.79963
123.93	39.2772	7.99088	2.84178	178.809	39.5793	19.7437	40	39.5794	173.594	173.603	176.431	40	0.41627	95.1644	186.824	0.418999	27.477	7.77788	31.3991	3.79807	3.79774	7.98905	3.79964
123.958	39.2774	7.99105	2.84177	178.81	39.5793	19.7438	40	39.5793	173.594	173.603	176.431	40	0.416273	95.1643	186.824	0.419127	27.4775	7.77777	31.3995	3.79853	3.79774	7.98902	3.79964
123.987	39.2776	7.99095	2.84176	178.811	39.5793	19.7439	40	39.5793	173.594	173.603	176.431	40	0.416275	95.1641	186.826	0.419015	27.4779	7.77767	31.3998	3.79808	3.79775	7.98913	3.79964
124.015	39.2778	7.99113	2.84175	178.812	39.5793	19.744	40	39.5793	173.594	173.603	176.431	40	0.416277	95.1639	186.826	0.419143	27.4783	7.77757	31.4002	3.79854	3.79775	7.9891	3.79965
124.044	39.278	7.99103	2.84174	178.813	39.5793	19.7442	40	39.5793	173.594	173.603	176.431	40	0.416279	95.1638	186.828	0.419031	27.4788	7.77747	31.4006	3.79809	3.79776	7.98921	3.79965
124.072	39.2782	7.99121	2.84173	178.814	39.5793	19.7443	40	39.5793	173.594	173.603	176.431	40	0.416282	95.1636	186.828	0.419159	27.4792	7.77737	31.4009	3.79855	3.79776	7.98918	3.79965
124.101	39.2784	7.99111	2.84172	178.815	39.5793	19.7444	40	39.5793	173.594	173.603	176.431	40	0.416284	95.1634	186.83	0.419047	27.4796	7.77727	31.4013	3.79809	3.79777	7.98929	3.79966
124.129	39.2786	7.99129	2.84171	178.816	39.5793	19.7445	40	39.5793	173.594	173.604	176.431	40	0.416286	95.1633	186.83	0.419175	27.4801	7.77716	31.4016	3.79856	3.79777	7.98926	3.79966
124.158	39.2788	7.99119	2.8417	178.816	39.5793	19.7446	40	39.5793	173.594	173.604	176.431	40	0.416289	95.1631	186.832	0.419064	27.4805	7.77706	31.402	3.7981	3.79778	7.98937	3.79967
124.186	39.279	7.99136	2.84168	178.817	39.5793	19.7447	40	39.5793	173.594	173.604	176.431	40	0.416291	95.163	186.832	0.419191	27.4809	7.77696	31.4024	3.79857	3.79778	7.98935	3.79967
124.214	39.2792	7.99127	2.84167	178.818	39.5793	19.7449	40	39.5793	173.594	173.604	176.431	40	0.416293	95.1628	186.834	0.41908	27.4814	7.77686	31.4027	3.79811	3.79779	7.98946	3.79967
124.243	39.2794	7.99144	2.84166	178.819	39.5793	19.745	40	39.5793	173.594	173.604	176.431	40	0.416295	95.1626	186.833	0.419208	27.4818	7.77676	31.4031	3.79858	3.79779	7.98943	3.79968
124.271	39.2796	7.99135	2.84165	178.82	39.5792	19.7451	40	39.5793	173.594	173.604	176.431	40	0.416298	95.1625	186.836	0.419096	27.4822	7.77666	31.4034	3.79812	3.7978	7.98954	3.79968
124.3	39.2798	7.99152	2.84164	178.821	39.5792	19.7452	40	39.5793	173.594	173.604	176.431	40	0.4163	95.1623	186.835	0.419224	27.4827	7.77655	31.4038	3.79859	3.7978	7.98951	3.79968
124.328	39.28	7.99142	2.84163	178.822	39.5792	19.7453	40	39.5793	173.594	173.604	176.431	40	0.416302	95.1621	186.837	0.419112	27.4831	7.77645	31.4042	3.79813	3.7978	7.98962	3.79969
124.357	39.2802	7.9916	2.84162	178.823	39.5792	19.7454	40	39.5793	173.594	173.604	176.431	40	0.416305	95.162	186.837	0.41924	27.4835	7.77635	31.4045	3.79859	3.79781	7.98959	3.79969
124.385	39.2804	7.9915	2.84161	178.824	39.5792	19.7456	40	39.5792	173.594	173.604	176.431	40	0.416307	95.1618	186.839	0.419128	27.4839	7.77625	31.4049	3.79814	3.79781	7.9897	3.7997
124.414	39.2806	7.99168	2.8416	178.825	39.5792	19.7457	40	39.5792	173.594	173.604	176.431	40	0.416309	95.1616	186.839	0.419256	27.4844	7.77615	31.4052	3.7986	3.79782	7.98967	3.7997
124.442	39.2808	7.99158	2.84159	178.826	39.5792	19.7458	40	39.5792	173.594	173.604	176.431	40	0.416311	95.1615	186.841	0.419144	27.4848	7.77605	31.4056	3.79815	3.79782	7.98978	3.7997
124.471	39.281	7.99175	2.84158	178.827	39.5792	19.7459	40	39.5792	173.594	173.604	176.431	40	0.416314	95.1613	186.841	0.419272	27.4852	7.77595	31.4059	3.79861	3.79783	7.98975	3.79971
124.499	39.2812	7.99166	2.84157	178.827	39.5792	19.746	40	39.5792	173.594	173.604	176.431	40	0.416316	95.1612	186.843	0.41916	27.4856	7.77585	31.4063	3.79816	3.79783	7.98986	3.79971
124.528	39.2814	7.99183	2.84155	178.828	39.5792	19.7461	40	39.5792	173.594	173.604	176.431	40	0.416318	95.161	186.843	0.419288	27.4861	7.77574	31.4067	3.79862	3.79784	7.98984	3.79971
124.556	39.2815	7.99174	2.84154	178.829	39.5792	19.7463	40	39.5792	173.594	173.604	176.431	40	0.41632	95.1608	186.845	0.419176	27.4865	7.77565	31.407	3.79817	3.79784	7.98994	3.79972
124.585	39.2817	7.99191	2.84153	178.83	39.5792	19.7464	40	39.5792	173.594	173.604	176.431	40	0.416323	95.1607	186.845	0.419304	27.4869	7.77554	31.4074	3.79863	3.79785	7.98992	3.79972
124.613	39.2819	7.99181	2.84152	178.831	39.5792	19.7465	40	39.5792	173.594	173.604	176.432	40	0.416325	95.1605	186.847	0.419193	27.4874	7.77544	31.4077	3.79817	3.79785	7.99003	3.79973
124.642	39.2821	7.99199	2.84151	178.832	39.5792	19.7466	40	39.5792	173.594	173.604	176.432	40	0.416327	95.1603	186.846	0.41932	27.4878	7.77534	31.4081	3.79864	3.79786	7.99	3.79973
124.67	39.2823	7.99189	2.8415	178.833	39.5792	19.7467	40	39.5792	173.594	173.604	176.432	40	0.416329	95.1602	186.849	0.419209	27.4882	7.77524	31.4084	3.79818	3.79786	7.99011	3.79973
124.699	39.2825	7.99206	2.84149	178.834	39.5792	19.7468	40	39.5792	173.594	173.604	176.432	40	0.416332	95.16	186.848	0.419336	27.4886	7.77514	31.4088	3.79865	3.79787	7.99008	3.79974
124.727	39.2827	7.99197	2.84148	178.835	39.5791	19.7469	40	39.5792	173.594	173.604	176.432	40	0.416334	95.1599	186.85	0.419225	27.4891	7.77504	31.4092	3.79819	3.79787	7.99019	3.79974
124.755	39.2829	7.99214	2.84147	178.836	39.5791	19.7471	40	39.5792	173.594	173.604	176.432	40	0.416336	95.1597	186.85	0.419353	27.4895	7.77494	31.4095	3.79866	3.79788	7.99016	3.79974
124.784	39.2831	7.99205	2.84146	178.836	39.5791	19.7472	40	39.5792	173.594	173.604	176.432	40	0.416338	95.1595	186.852	0.419241	27.4899	7.77484	31.4099	3.7982	3.79788	7.99027	3.79975
124.812	39.2833	7.99222	2.84145	178.837	39.5791	19.7473	40	39.5791	173.595	173.604	176.432	40	0.416341	95.1594	186.852	0.419369	27.4903	7.77474	31.4102	3.79866	3.79789	7.99024	3.79975
124.841	39.2835	7.99212	2.84144	178.838	39.5791	19.7474	40	39.5791	173.595	173.604	176.432	40	0.416343	95.1592	186.854	0.419257	27.4908	7.77464	31.4106	3.79821	3.79789	7.99035	3.79976
124.869	39.2837	7.9923	2.84143	178.839	39.5791	19.7475	40	39.5791	173.595	173.604	176.432	40	0.416345	95.1591	186.854	0.419385	27.4912	7.77454	31.4109	3.79867	3.7979	7.99032	3.79976
124.898	39.2839	7.9922	2.84142	178.84	39.5791	19.7476	40	39.5791	173.595	173.604	176.432	40	0.416347	95.1589	186.856	0.419273	27.4916	7.77444	31.4113	3.79822	3.7979	7.99043	3.79976
124.926	39.2841	7.99237	2.8414	178.841	39.5791	19.7477	40	39.5791	173.595	173.604	176.432	40	0.41635	95.1587	186.856	0.419401	27.492	7.77434	31.4116	3.79868	3.7979	7.9904	3.79977
124.955	39.2843	7.99228	2.84139	178.842	39.5791	19.7479	40	39.5791	173.595	173.604	176.432	40	0.416352	95.1586	186.858	0.419289	27.4925	7.77424	31.412	3.79823	3.79791	7.99051	3.79977
124.983	39.2845	7.99245	2.84138	178.843	39.5791	19.748	40	39.5791	173.595	173.604	176.432	40	0.416354	95.1584	186.857	0.419417	27.4929	7.77414	31.4123	3.79869	3.79791	7.99048	3.79977
125.012	39.2846	7.99235	2.84137	178.844	39.5791	19.7481	40	39.5791	173.595	173.604	176.432	40	0.416356	95.1582	186.86	0.419306	27.4933	7.77404	31.4127	3.79824	3.79792	7.99059	3.79978
125.04	39.2848	7.99253	2.84136	178.845	39.5791	19.7482	40	39.5791	173.595	173.604	176.432	40	0.416358	95.1581	186.859	0.419433	27.4937	7.77394	31.413	3.7987	3.79792	7.99056	3.79978
125.069	39.285	7.99243	2.84135	178.845	39.5791	19.7483	40	39.5791	173.595	173.604	176.432	40	0.416361	95.1579	186.861	0.419322	27.4941	7.77384	31.4134	3.79824	3.79793	7.99067	3.79979
125.097	39.2852	7.9926	2.84134	178.846	39.5791	19.7484	40	39.5791	173.595	173.604	176.432	40	0.416363	95.1578	186.861	0.419449	27.4946	7.77374	31.4137	3.79871	3.79793	7.99064	3.79979
125.126	39.2854	7.99251	2.84133	178.847	39.579	19.7485	40	39.5791	173.595	173.604	176.432	40	0.416365	95.1576	186.863	0.419338	27.495	7.77364	31.4141	3.79825	3.79794	7.99075	3.79979
125.154	39.2856	7.99268	2.84132	178.848	39.579	19.7487	40	39.5791	173.595	173.604	176.432	40	0.416367	95.1574	186.863	0.419466	27.4954	7.77354	31.4144	3.79872	3.79794	7.99072	3.7998
125.182	39.2858	7.99258	2.84131	178.849	39.579	19.7488	40	39.5791	173.595	173.604	176.432	40	0.41637	95.1573	186.865	0.419354	27.4958	7.77344	31.4148	3.79826	3.79795	7.99083	3.7998
125.211	39.286	7.99275	2.8413	178.85	39.579	19.7489	40	39.579	173.595	173.604	176.432	40	0.416372	95.1571	186.865	0.419482	27.4962	7.77334	31.4152	3.79873	3.79795	7.9908	3.7998
125.239	39.2862	7.99266	2.84129	178.851	39.579	19.749	40	39.579	173.595	173.604	176.432	40	0.416374	95.157	186.867	0.41937	27.4967	7.77324	31.4155	3.79827	3.79796	7.99091	3.79981
125.268	39.2864	7.99283	2.84128	178.852	39.579	19.7491	40	39.579	173.595	173.604	176.432	40	0.416376	95.1568	186.867	0.419498	27.4971	7.77314	31.4159	3.79873	3.79796	7.99088	3.79981
125.296	39.2866	7.99273	2.84127	178.853	39.579	19.7492	40	39.579	173.595	173.605	176.432	40	0.416378	95.1566	186.869	0.419386	27.4975	7.77305	31.4162	3.79828	3.79797	7.99099	3.79982
125.325	39.2868	7.99291	2.84126	178.853	39.579	19.7493	40	39.579	173.595	173.605	176.432	40	0.416381	95.1565	186.868	0.419514	27.4979	7.77295	31.4166	3.79874	3.79797	7.99096	3.79982
125.353	39.2869	7.99281	2.84125	178.854	39.579	19.7494	40	39.579	173.595	173.605	176.432	40	0.416383	95.1563	186.87	0.419403	27.4983	7.77285	31.4169	3.79829	3.79798	7.99107	3.79982
125.382	39.2871	7.99298	2.84124	178.855	39.579	19.7496	40	39.579	173.595	173.605	176.432	40	0.416385	95.1562	186.87	0.41953	27.4988	7.77275	31.4173	3.79875	3.79798	7.99104	3.79983
125.41	39.2873	7.99289	2.84122	178.856	39.579	19.7497	40	39.579	173.595	173.605	176.432	40	0.416387	95.156	186.872	0.419419	27.4992	7.77265	31.4176	3.7983	3.79799	7.99115	3.79983
125.439	39.2875	7.99306	2.84121	178.857	39.579	19.7498	40	39.579	173.595	173.605	176.432	40	0.416389	95.1559	186.872	0.419546	27.4996	7.77255	31.4179	3.79876	3.79799	7.99112	3.79983
125.467	39.2877	7.99296	2.8412	178.858	39.579	19.7499	40	39.579	173.595	173.605	176.432	40	0.416392	95.1557	186.874	0.419435	27.5	7.77245	31.4183	3.7983	3.79799	7.99122	3.79984
125.495	39.2879	7.99313	2.84119	178.859	39.579	19.75	40	39.579	173.595	173.605	176.432	40	0.416394	95.1555	186.874	0.419562	27.5004	7.77235	31.4186	3.79877	3.798	7.9912	3.79984
125.524	39.2881	7.99304	2.84118	178.86	39.5789	19.7501	40	39.579	173.595	173.605	176.432	40	0.416396	95.1554	186.876	0.419451	27.5009	7.77225	31.419	3.79831	3.798	7.9913	3.79984
125.552	39.2883	7.99321	2.84117	178.86	39.5789	19.7502	40	39.579	173.595	173.605	176.432	40	0.416398	95.1552	186.876	0.419579	27.5013	7.77215	31.4193	3.79878	3.79801	7.99127	3.79985
125.581	39.2885	7.99311	2.84116	178.861	39.5789	19.7503	40	39.579	173.595	173.605	176.432	40	0.4164	95.1551	186.878	0.419467	27.5017	7.77206	31.4197	3.79832	3.79801	7.99138	3.79985
125.609	39.2887	7.99328	2.84115	178.862	39.5789	19.7505	40	39.579	173.595	173.605	176.432	40	0.416403	95.1549	186.877	0.419595	27.5021	7.77196	31.42	3.79879	3.79802	7.99135	3.79986
125.638	39.2888	7.99319	2.84114	178.863	39.5789	19.7506	40	39.5789	173.595	173.605	176.432	40	0.416405	95.1547	186.879	0.419484	27.5025	7.77186	31.4204	3.79833	3.79802	7.99146	3.79986
125.666	39.289	7.99336	2.84113	178.864	39.5789	19.7507	40	39.5789	173.595	173.605	176.432	40	0.416407	95.1546	186.879	0.419611	27.5029	7.77176	31.4207	3.79879	3.79803	7.99143	3.79986
125.695	39.2892	7.99326	2.84112	178.865	39.5789	19.7508	40	39.5789	173.595	173.605	176.432	40	0.416409	95.1544	186.881	0.4195	27.5034	7.77166	31.4211	3.79834	3.79803	7.99154	3.79987
125.723	39.2894	7.99344	2.84111	178.866	39.5789	19.7509	40	39.5789	173.596	173.605	176.432	40	0.416411	95.1543	186.881	0.419627	27.5038	7.77156	31.4214	3.7988	3.79804	7.99151	3.79987
125.752	39.2896	7.99334	2.8411	178.867	39.5789	19.751	40	39.5789	173.596	173.605	176.432	40	0.416414	95.1541	186.883	0.419516	27.5042	7.77147	31.4218	3.79835	3.79804	7.99162	3.79987
125.78	39.2898	7.99351	2.84109	178.867	39.5789	19.7511	40	39.5789	173.596	173.605	176.433	40	0.416416	95.154	186.883	0.419643	27.5046	7.77137	31.4221	3.79881	3.79805	7.99159	3.79988
125.808	39.29	7.99341	2.84108	178.868	39.5789	19.7512	40	39.5789	173.596	173.605	176.433	40	0.416418	95.1538	186.885	0.419532	27.505	7.77127	31.4225	3.79836	3.79805	7.9917	3.79988
125.837	39.2902	7.99359	2.84107	178.869	39.5789	19.7513	40	39.5789	173.596	173.605	176.433	40	0.41642	95.1536	186.884	0.419659	27.5054	7.77117	31.4228	3.79882	3.79805	7.99167	3.79988
125.865	39.2904	7.99349	2.84106	178.87	39.5789	19.7515	40	39.5789	173.596	173.605	176.433	40	0.416422	95.1535	186.887	0.419548	27.5058	7.77107	31.4232	3.79836	3.79806	7.99177	3.79989
125.894	39.2905	7.99366	2.84105	178.871	39.5789	19.7516	40	39.5789	173.596	173.605	176.433	40	0.416424	95.1533	186.886	0.419676	27.5063	7.77098	31.4235	3.79883	3.79806	7.99175	3.79989
125.922	39.2907	7.99356	2.84104	178.872	39.5789	19.7517	40	39.5789	173.596	173.605	176.433	40	0.416427	95.1532	186.888	0.419565	27.5067	7.77088	31.4238	3.79837	3.79807	7.99185	3.7999
125.951	39.2909	7.99374	2.84103	178.873	39.5789	19.7518	40	39.5789	173.596	173.605	176.433	40	0.416429	95.153	186.888	0.419692	27.5071	7.77078	31.4242	3.79884	3.79807	7.99182	3.7999
